run_timestamp,name_a,name_b,game_index,a_is_blue,winner_name,total_moves,total_time,avg_time_blue,avg_time_red,sims,time_per_move
2026-04-26_1508,Random,MoHex,44,0,MoHex,51,12.5262,0.481729,0.000033,200,0.5
2026-04-26_1508,Random,MoHex,45,1,MoHex,46,11.0480,0.000032,0.480289,200,0.5
2026-04-26_1508,Random,MoHex,46,0,MoHex,75,18.5344,0.487701,0.000032,200,0.5
2026-04-26_1508,Random,MoHex,47,1,MoHex,50,12.0234,0.000026,0.480897,200,0.5
2026-04-26_1508,Random,MoHex,48,0,MoHex,53,13.0298,0.482543,0.000029,200,0.5
2026-04-26_1508,Random,MoHex,49,1,MoHex,82,20.0804,0.000028,0.489701,200,0.5
2026-04-26_1508,Random,MoHex,50,0,MoHex,59,14.5259,0.484157,0.000027,200,0.5
2026-04-26_1509,Random,AZ-01,1,1,AZ-01,28,1.0285,0.000025,0.073423,200,0.5
2026-04-26_1509,Random,AZ-01,2,0,AZ-01,23,0.7958,0.066278,0.000024,200,0.5
2026-04-26_1509,Random,AZ-01,3,1,AZ-01,28,0.9602,0.000024,0.068549,200,0.5
