run_timestamp,name_a,name_b,game_index,a_is_blue,winner_name,total_moves,total_time,avg_time_blue,avg_time_red,sims,time_per_move
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,2,0,gpt53_codex_xhigh,62,28.9287,0.475677,0.457492,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,3,1,gpt53_codex_xhigh,31,14.2149,0.442518,0.475628,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,4,0,gpt53_codex_xhigh,44,20.3815,0.475906,0.450509,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,5,1,gpt53_codex_xhigh,53,24.7199,0.457061,0.476104,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,6,0,gpt53_codex_xhigh,40,18.5100,0.477094,0.448374,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,7,1,gpt53_codex_xhigh,69,32.2970,0.458434,0.477942,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,8,0,gpt53_codex_xhigh,46,21.3220,0.475892,0.451132,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,9,1,gpt53_codex_xhigh,35,16.1457,0.447747,0.475646,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,10,0,gpt53_codex_xhigh,40,18.4970,0.476049,0.448777,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,11,1,gpt53_codex_xhigh,47,21.8357,0.452109,0.477572,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,12,0,gpt53_codex_xhigh,38,17.5383,0.475906,0.447142,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,13,1,gpt53_codex_xhigh,47,21.7874,0.452004,0.475607,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,14,0,gpt53_codex_xhigh,60,27.9557,0.475768,0.456068,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,15,1,gpt53_codex_xhigh,35,16.1143,0.445509,0.476159,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,16,0,gpt53_codex_xhigh,28,12.7984,0.475868,0.438287,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,17,1,gpt53_codex_xhigh,51,23.7321,0.455021,0.476040,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,18,0,gpt53_codex_xhigh,50,23.2238,0.475792,0.453141,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,19,1,gpt53_codex_xhigh,37,17.0931,0.447559,0.477163,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,20,0,gpt53_codex_xhigh,44,20.3780,0.475758,0.450495,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,21,1,gpt53_codex_xhigh,45,20.8791,0.451129,0.477376,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,22,0,gpt53_codex_xhigh,40,18.5123,0.477047,0.448534,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,23,1,gpt53_codex_xhigh,49,22.8051,0.455060,0.476165,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,24,0,gpt53_codex_xhigh,42,19.4606,0.477156,0.449505,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,25,1,gpt53_codex_xhigh,41,18.9616,0.449406,0.476178,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,26,0,gpt53_codex_xhigh,48,22.2789,0.476057,0.452208,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,27,1,gpt53_codex_xhigh,25,11.3689,0.435300,0.475811,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,28,0,gpt53_codex_xhigh,70,32.6766,0.475830,0.457765,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,29,1,gpt53_codex_xhigh,55,25.5901,0.454778,0.476136,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,30,0,gpt53_codex_xhigh,46,21.3269,0.475920,0.451318,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,31,1,gpt53_codex_xhigh,51,23.7104,0.453718,0.476521,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,32,0,gpt53_codex_xhigh,46,21.3260,0.475924,0.451274,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,33,1,gpt53_codex_xhigh,27,12.3369,0.438540,0.476690,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,34,0,gpt53_codex_xhigh,58,27.0170,0.475856,0.455744,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,35,1,gpt53_codex_xhigh,39,18.0152,0.448724,0.475808,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,36,0,gpt53_codex_xhigh,48,22.2825,0.476162,0.452250,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,37,1,gpt53_codex_xhigh,39,17.9987,0.448078,0.475619,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,38,0,gpt53_codex_xhigh,62,28.9128,0.476125,0.456521,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,39,1,gpt53_codex_xhigh,45,20.8858,0.451843,0.476941,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,40,0,gpt53_codex_xhigh,52,24.2089,0.477181,0.453896,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,41,1,gpt53_codex_xhigh,49,22.7349,0.452811,0.475594,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,42,0,gpt53_codex_xhigh,28,12.7923,0.475725,0.437992,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,43,1,gpt53_codex_xhigh,39,18.0070,0.448384,0.475739,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,44,0,gpt53_codex_xhigh,28,12.7970,0.475913,0.438144,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,45,1,gpt53_codex_xhigh,41,18.9800,0.450592,0.475860,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,46,0,gpt53_codex_xhigh,62,29.0039,0.478382,0.457179,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,47,1,gpt53_codex_xhigh,47,21.7995,0.452171,0.475954,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,48,0,gpt53_codex_xhigh,44,20.3771,0.475773,0.450443,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,49,1,gpt53_codex_xhigh,65,30.3437,0.458022,0.475887,600,0.5
2026-04-27_1543,gpt53_codex_xhigh,qwen36plus,50,0,gpt53_codex_xhigh,44,20.4239,0.477244,0.451085,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,1,1,AZ-01,32,36.0793,0.442577,1.812343,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,2,0,gpt53_codex_xhigh,64,75.0220,1.886698,0.457673,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,3,1,AZ-01,30,33.5956,0.440652,1.799020,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,4,0,gpt53_codex_xhigh,66,78.0442,1.907144,0.457763,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,5,1,AZ-01,34,38.4142,0.444182,1.815440,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,6,0,gpt53_codex_xhigh,64,34.5035,0.620751,0.457418,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,7,1,gpt53_codex_xhigh,25,9.6431,0.436225,0.330983,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,8,0,gpt53_codex_xhigh,62,24.4063,0.330628,0.456608,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,9,1,gpt53_codex_xhigh,25,9.5179,0.435788,0.321027,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,10,0,gpt53_codex_xhigh,72,28.2046,0.324239,0.459150,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,11,1,gpt53_codex_xhigh,25,9.6241,0.436037,0.329607,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,12,0,gpt53_codex_xhigh,64,25.1742,0.329207,0.457421,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,13,1,AZ-01,30,11.1863,0.440571,0.305146,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,14,0,gpt53_codex_xhigh,72,28.2441,0.325595,0.458893,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,15,1,gpt53_codex_xhigh,25,9.6076,0.435840,0.328443,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,16,0,gpt53_codex_xhigh,80,31.5626,0.328856,0.460131,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,17,1,AZ-01,42,16.1431,0.449392,0.319284,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,18,0,gpt53_codex_xhigh,62,24.2418,0.324921,0.457007,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,19,1,gpt53_codex_xhigh,25,9.5370,0.436178,0.322196,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,20,0,gpt53_codex_xhigh,72,28.3116,0.327554,0.458807,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,21,1,gpt53_codex_xhigh,25,9.6065,0.436188,0.327977,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,22,0,gpt53_codex_xhigh,60,23.6020,0.330774,0.455898,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,23,1,gpt53_codex_xhigh,23,8.7721,0.432656,0.325454,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,24,0,gpt53_codex_xhigh,62,24.3496,0.328444,0.456962,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,25,1,gpt53_codex_xhigh,23,8.7765,0.432945,0.325530,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,26,0,gpt53_codex_xhigh,58,22.8818,0.333111,0.455858,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,27,1,gpt53_codex_xhigh,23,8.7285,0.432939,0.321181,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,28,0,gpt53_codex_xhigh,76,29.8988,0.327095,0.459639,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,29,1,gpt53_codex_xhigh,25,9.6250,0.435759,0.329983,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,30,0,gpt53_codex_xhigh,76,30.1452,0.331611,0.461610,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,31,1,gpt53_codex_xhigh,23,8.7312,0.432424,0.321984,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,32,0,gpt53_codex_xhigh,62,24.3543,0.328498,0.457062,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,33,1,AZ-01,44,16.8924,0.450503,0.317285,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,34,0,gpt53_codex_xhigh,74,29.0388,0.325576,0.459181,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,35,1,gpt53_codex_xhigh,23,8.7524,0.432617,0.323701,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,36,0,gpt53_codex_xhigh,84,33.2583,0.331245,0.460537,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,37,1,AZ-01,30,11.2114,0.440119,0.307271,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,38,0,gpt53_codex_xhigh,72,28.2988,0.327064,0.458941,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,39,1,gpt53_codex_xhigh,25,9.5413,0.435793,0.322967,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,40,0,gpt53_codex_xhigh,72,28.2501,0.325598,0.459054,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,41,1,gpt53_codex_xhigh,23,8.7364,0.433334,0.321462,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,42,0,gpt53_codex_xhigh,70,27.5145,0.326993,0.459062,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,43,1,gpt53_codex_xhigh,25,9.4964,0.438485,0.316310,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,44,0,gpt53_codex_xhigh,80,31.4493,0.325975,0.460176,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,45,1,gpt53_codex_xhigh,25,9.5181,0.436191,0.320603,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,46,0,gpt53_codex_xhigh,62,24.4397,0.331452,0.456858,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,47,1,AZ-01,30,11.1762,0.440686,0.304355,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,48,0,gpt53_codex_xhigh,72,28.2903,0.326861,0.458905,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,49,1,AZ-01,38,14.6131,0.447145,0.321919,600,0.5
2026-04-27_1601,gpt53_codex_xhigh,AZ-01,50,0,gpt53_codex_xhigh,80,31.5117,0.326496,0.461216,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,1,1,AZ-01_2,24,8.7668,0.432794,0.297757,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,2,0,AZ-01_2,27,9.9121,0.297753,0.441784,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,3,1,gpt53_codex_xhigh,47,18.1810,0.452382,0.318390,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,4,0,AZ-01_2,35,13.1106,0.308683,0.444338,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,5,1,gpt53_codex_xhigh,47,18.1761,0.452312,0.318252,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,6,0,AZ-01_2,27,9.9311,0.304614,0.435856,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,7,1,gpt53_codex_xhigh,45,17.5253,0.451929,0.324095,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,8,0,AZ-01_2,29,10.7618,0.308071,0.438599,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,9,1,AZ-01_2,34,12.7195,0.444518,0.303668,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,10,0,AZ-01_2,29,10.7484,0.307350,0.438415,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,11,1,gpt53_codex_xhigh,47,18.2351,0.452426,0.320697,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,12,0,AZ-01_2,35,13.1814,0.312346,0.444624,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,13,1,gpt53_codex_xhigh,47,18.1763,0.452715,0.317838,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,14,0,AZ-01_2,27,9.9476,0.305724,0.435931,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,15,1,gpt53_codex_xhigh,47,18.0870,0.452262,0.314428,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,16,0,AZ-01_2,27,9.8839,0.301400,0.435680,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,17,1,gpt53_codex_xhigh,49,18.2850,0.433765,0.309998,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,18,0,AZ-01_2,39,14.7569,0.312870,0.447315,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,19,1,AZ-01_2,54,20.6168,0.454198,0.309368,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,20,0,AZ-01_2,27,10.0434,0.312390,0.436117,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,21,1,AZ-01_2,44,16.6835,0.450162,0.308158,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,22,0,AZ-01_2,27,9.9288,0.303953,0.436389,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,23,1,gpt53_codex_xhigh,47,18.1670,0.452507,0.317653,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,24,0,AZ-01_2,27,9.8981,0.302153,0.435968,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,25,1,AZ-01_2,24,8.7606,0.432629,0.297406,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,26,0,AZ-01_2,27,9.8589,0.299460,0.435849,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,27,1,gpt53_codex_xhigh,45,17.3698,0.451436,0.317544,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,28,0,AZ-01_2,35,13.1373,0.310424,0.444064,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,29,1,gpt53_codex_xhigh,45,17.3558,0.451635,0.316696,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,30,0,AZ-01_2,39,14.6722,0.308445,0.447516,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,31,1,gpt53_codex_xhigh,27,10.3060,0.438383,0.320633,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,32,0,AZ-01_2,35,13.1746,0.312053,0.444533,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,33,1,gpt53_codex_xhigh,27,10.2814,0.438707,0.318397,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,34,0,AZ-01_2,31,11.2993,0.292973,0.440757,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,35,1,gpt53_codex_xhigh,27,22.7586,0.438042,1.278900,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,36,0,AZ-01_2,35,39.9257,1.798521,0.444222,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,37,1,AZ-01_2,24,25.6975,0.432757,1.708687,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,38,0,AZ-01_2,27,30.2437,1.755706,0.435655,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,39,1,gpt53_codex_xhigh,47,53.2366,0.452404,1.842529,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,40,0,AZ-01_2,27,29.9516,1.734584,0.435927,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,41,1,gpt53_codex_xhigh,45,50.8364,0.451495,1.838692,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,42,0,AZ-01_2,29,32.8807,1.782911,0.438337,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,43,1,AZ-01_2,42,47.0204,0.448867,1.790183,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,44,0,AZ-01_2,31,34.7827,1.760786,0.440654,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,45,1,AZ-01_2,24,25.8360,0.432582,1.720399,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,46,0,AZ-01_2,27,30.2585,1.756451,0.435991,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,47,1,gpt53_codex_xhigh,47,28.0596,0.452510,0.747763,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,48,0,AZ-01_2,29,10.8368,0.313093,0.438572,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,49,1,gpt53_codex_xhigh,27,10.3169,0.438212,0.321661,600,0.5
2026-04-27_1617,gpt53_codex_xhigh,AZ-01_2,50,0,AZ-01_2,29,10.7703,0.308954,0.438258,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,1,1,gpt53_codex_xhigh,95,37.3805,0.462080,0.323344,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,2,0,AZ-03,25,9.1904,0.307214,0.433024,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,3,1,gpt53_codex_xhigh,31,11.9770,0.442510,0.326423,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,4,0,AZ-03,25,9.3388,0.318496,0.433171,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,5,1,gpt53_codex_xhigh,93,36.5729,0.461792,0.323160,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,6,0,AZ-03,25,9.3436,0.318934,0.433096,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,7,1,gpt53_codex_xhigh,27,10.3391,0.440629,0.320763,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,8,0,AZ-03,25,9.2613,0.312750,0.432941,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,9,1,gpt53_codex_xhigh,93,36.7639,0.463086,0.325988,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,10,0,AZ-03,25,9.2052,0.308544,0.432821,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,11,1,gpt53_codex_xhigh,27,10.4106,0.437972,0.329125,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,12,0,AZ-03,25,9.1812,0.306638,0.432885,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,13,1,gpt53_codex_xhigh,27,10.3200,0.437743,0.322401,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,14,0,AZ-03,25,9.2573,0.312554,0.432816,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,15,1,gpt53_codex_xhigh,27,10.4361,0.438405,0.330624,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,16,0,AZ-03,25,9.2175,0.309832,0.432451,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,17,1,gpt53_codex_xhigh,31,11.9322,0.443107,0.322801,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,18,0,AZ-03,27,9.9226,0.303778,0.436107,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,19,1,gpt53_codex_xhigh,91,35.9511,0.461570,0.327016,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,20,0,AZ-03,25,9.1818,0.306850,0.432707,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,21,1,gpt53_codex_xhigh,27,10.3867,0.438544,0.326670,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,22,0,AZ-03,25,9.3438,0.318727,0.433334,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,23,1,gpt53_codex_xhigh,31,11.9037,0.442460,0.321591,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,24,0,AZ-03,25,9.1438,0.303718,0.432930,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,25,1,gpt53_codex_xhigh,97,38.1509,0.463729,0.321345,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,26,0,AZ-03,25,9.1823,0.307219,0.432350,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,27,1,gpt53_codex_xhigh,31,11.7873,0.442391,0.313904,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,28,0,AZ-03,25,9.2169,0.308888,0.433419,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,29,1,gpt53_codex_xhigh,99,38.9261,0.462145,0.322758,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,30,0,AZ-03,25,9.2436,0.311203,0.433141,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,31,1,gpt53_codex_xhigh,27,10.4166,0.438262,0.329272,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,32,0,AZ-03,25,9.1372,0.303391,0.432740,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,33,1,gpt53_codex_xhigh,31,12.0518,0.442756,0.331150,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,34,0,AZ-03,25,9.1437,0.303980,0.432639,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,35,1,gpt53_codex_xhigh,27,10.4331,0.438598,0.330184,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,36,0,AZ-03,25,9.1615,0.300367,0.438037,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,37,1,gpt53_codex_xhigh,31,11.9687,0.443275,0.325055,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,38,0,AZ-03,25,9.1871,0.306409,0.433622,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,39,1,gpt53_codex_xhigh,31,11.8437,0.442452,0.317601,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,40,0,AZ-03,25,9.1625,0.304948,0.433159,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,41,1,gpt53_codex_xhigh,27,10.4185,0.438914,0.328719,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,42,0,AZ-03,25,9.3747,0.321600,0.432799,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,43,1,gpt53_codex_xhigh,93,36.5756,0.462347,0.322652,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,44,0,AZ-03,25,9.1926,0.307874,0.432499,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,45,1,gpt53_codex_xhigh,31,11.9356,0.442143,0.324055,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,46,0,AZ-03,25,9.1935,0.301816,0.439130,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,47,1,gpt53_codex_xhigh,27,10.4139,0.438546,0.328761,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,48,0,AZ-03,25,9.0632,0.297851,0.432571,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,49,1,gpt53_codex_xhigh,27,10.3766,0.438311,0.326144,600,0.5
2026-04-27_1629,gpt53_codex_xhigh,AZ-03,50,0,AZ-03,25,9.2576,0.312816,0.432555,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,1,1,gpt53_codex_xhigh,25,9.4408,0.435332,0.315102,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,2,0,gpt53_codex_xhigh,34,13.0064,0.320846,0.444204,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,3,1,AZ-04,22,8.0224,0.428580,0.300716,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,4,0,gpt53_codex_xhigh,34,13.0628,0.323937,0.444427,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,5,1,AZ-04,40,14.9297,0.448004,0.298466,600,0.5
2026-04-27_1638,gpt53_codex_xhigh,AZ-04,6,0,gpt53_codex_xhigh,34,13.0123,0.321181,0.444216,600,0.5
