checkpoint,ckpt_date,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
best_model_08_04,2026-04-08,AlphaZero,Random,11,1,AlphaZero,Random,blue,AlphaZero,79,1.0185,0.025414,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,12,0,Random,AlphaZero,red,AlphaZero,70,0.8950,0.000021,0.025527
best_model_08_04,2026-04-08,AlphaZero,Random,13,1,AlphaZero,Random,blue,AlphaZero,43,0.6007,0.027267,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,14,0,Random,AlphaZero,red,AlphaZero,52,0.7175,0.000024,0.027558
best_model_08_04,2026-04-08,AlphaZero,Random,15,1,AlphaZero,Random,blue,AlphaZero,53,0.7128,0.026350,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,16,0,Random,AlphaZero,red,AlphaZero,40,0.5427,0.000021,0.027102
best_model_08_04,2026-04-08,AlphaZero,Random,17,1,AlphaZero,Random,blue,AlphaZero,49,0.7388,0.029511,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,18,0,Random,AlphaZero,red,AlphaZero,60,0.8091,0.000022,0.026924
best_model_08_04,2026-04-08,AlphaZero,Random,19,1,AlphaZero,Random,blue,AlphaZero,63,0.8877,0.027694,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,20,0,Random,AlphaZero,red,AlphaZero,34,0.4803,0.000021,0.028216
best_model_08_04,2026-04-08,AlphaZero,Random,21,1,AlphaZero,Random,blue,AlphaZero,53,0.7387,0.027323,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,22,0,Random,AlphaZero,red,AlphaZero,86,1.0936,0.000021,0.025387
best_model_08_04,2026-04-08,AlphaZero,Random,23,1,AlphaZero,Random,blue,AlphaZero,85,1.1024,0.025600,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,24,0,Random,AlphaZero,red,AlphaZero,54,0.7026,0.000022,0.025980
best_model_08_04,2026-04-08,AlphaZero,Random,25,1,AlphaZero,Random,blue,AlphaZero,93,1.3720,0.029137,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,26,0,Random,AlphaZero,red,AlphaZero,76,1.0145,0.000021,0.026656
best_model_08_04,2026-04-08,AlphaZero,Random,27,1,AlphaZero,Random,blue,AlphaZero,89,1.2025,0.026678,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,28,0,Random,AlphaZero,red,AlphaZero,54,0.7565,0.000021,0.027973
best_model_08_04,2026-04-08,AlphaZero,Random,29,1,AlphaZero,Random,blue,AlphaZero,77,1.1820,0.030257,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,30,0,Random,AlphaZero,red,AlphaZero,60,0.7715,0.000023,0.025671
best_model_08_04,2026-04-08,AlphaZero,Random,31,1,AlphaZero,Random,blue,AlphaZero,81,1.0904,0.026555,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,32,0,Random,AlphaZero,blue,Random,115,1.2970,0.000021,0.022704
best_model_08_04,2026-04-08,AlphaZero,Random,33,1,AlphaZero,Random,blue,AlphaZero,87,1.1244,0.025506,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,34,0,Random,AlphaZero,red,AlphaZero,70,0.9226,0.000021,0.026308
best_model_08_04,2026-04-08,AlphaZero,Random,35,1,AlphaZero,Random,blue,AlphaZero,69,0.8998,0.025668,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,36,0,Random,AlphaZero,red,AlphaZero,82,1.0417,0.000022,0.025368
best_model_08_04,2026-04-08,AlphaZero,Random,37,1,AlphaZero,Random,blue,AlphaZero,65,0.9162,0.027716,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,38,0,Random,AlphaZero,red,AlphaZero,56,0.7718,0.000021,0.027510
best_model_08_04,2026-04-08,AlphaZero,Random,39,1,AlphaZero,Random,blue,AlphaZero,61,0.8033,0.025872,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,40,0,Random,AlphaZero,red,AlphaZero,70,0.8995,0.000021,0.025651
best_model_08_04,2026-04-08,AlphaZero,Random,41,1,AlphaZero,Random,blue,AlphaZero,69,0.9288,0.026495,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,42,0,Random,AlphaZero,red,AlphaZero,76,0.9725,0.000021,0.025553
best_model_08_04,2026-04-08,AlphaZero,Random,43,1,AlphaZero,Random,blue,AlphaZero,53,0.7328,0.027101,0.000023
best_model_08_04,2026-04-08,AlphaZero,Random,44,0,Random,AlphaZero,red,AlphaZero,86,1.1032,0.000021,0.025607
best_model_08_04,2026-04-08,AlphaZero,Random,45,1,AlphaZero,Random,blue,AlphaZero,63,0.9211,0.028744,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,46,0,Random,AlphaZero,red,AlphaZero,60,0.7873,0.000021,0.026205
best_model_08_04,2026-04-08,AlphaZero,Random,47,1,AlphaZero,Random,blue,AlphaZero,87,1.0874,0.024669,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,48,0,Random,AlphaZero,red,AlphaZero,78,1.0192,0.000021,0.026084
best_model_08_04,2026-04-08,AlphaZero,Random,49,1,AlphaZero,Random,blue,AlphaZero,53,0.7161,0.026482,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,50,0,Random,AlphaZero,red,AlphaZero,102,1.3342,0.000022,0.026119
best_model_08_04,2026-04-08,AlphaZero,Random,51,1,AlphaZero,Random,blue,AlphaZero,75,1.0509,0.027616,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,52,0,Random,AlphaZero,red,AlphaZero,78,0.9839,0.000021,0.025189
best_model_08_04,2026-04-08,AlphaZero,Random,53,1,AlphaZero,Random,blue,AlphaZero,73,1.0003,0.026985,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,54,0,Random,AlphaZero,red,AlphaZero,86,1.1186,0.000022,0.025965
best_model_08_04,2026-04-08,AlphaZero,Random,55,1,AlphaZero,Random,red,Random,98,1.3466,0.027413,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,56,0,Random,AlphaZero,red,AlphaZero,70,0.9218,0.000021,0.026290
best_model_08_04,2026-04-08,AlphaZero,Random,57,1,AlphaZero,Random,blue,AlphaZero,69,0.9363,0.026712,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,58,0,Random,AlphaZero,red,AlphaZero,80,1.1669,0.000022,0.029120
best_model_08_04,2026-04-08,AlphaZero,Random,59,1,AlphaZero,Random,blue,AlphaZero,73,0.9456,0.025516,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,60,0,Random,AlphaZero,red,AlphaZero,56,0.7669,0.000021,0.027350
best_model_08_04,2026-04-08,AlphaZero,Random,61,1,AlphaZero,Random,blue,AlphaZero,55,0.7711,0.027504,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,62,0,Random,AlphaZero,red,AlphaZero,34,0.4836,0.000021,0.028407
best_model_08_04,2026-04-08,AlphaZero,Random,63,1,AlphaZero,Random,blue,AlphaZero,73,1.0239,0.027629,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,64,0,Random,AlphaZero,red,AlphaZero,76,1.0112,0.000021,0.026571
best_model_08_04,2026-04-08,AlphaZero,Random,65,1,AlphaZero,Random,blue,AlphaZero,71,1.0358,0.028724,0.000023
best_model_08_04,2026-04-08,AlphaZero,Random,66,0,Random,AlphaZero,red,AlphaZero,38,0.4727,0.000021,0.024839
best_model_08_04,2026-04-08,AlphaZero,Random,67,1,AlphaZero,Random,blue,AlphaZero,85,1.1078,0.025713,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,68,0,Random,AlphaZero,red,AlphaZero,66,0.8512,0.000022,0.025753
best_model_08_04,2026-04-08,AlphaZero,Random,69,1,AlphaZero,Random,blue,AlphaZero,59,0.7780,0.025892,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,70,0,Random,AlphaZero,red,AlphaZero,94,1.1463,0.000022,0.024349
best_model_08_04,2026-04-08,AlphaZero,Random,71,1,AlphaZero,Random,blue,AlphaZero,45,0.5993,0.026021,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,72,0,Random,AlphaZero,red,AlphaZero,48,0.6417,0.000021,0.026698
best_model_08_04,2026-04-08,AlphaZero,Random,73,1,AlphaZero,Random,blue,AlphaZero,61,0.8786,0.028303,0.000023
best_model_08_04,2026-04-08,AlphaZero,Random,74,0,Random,AlphaZero,red,AlphaZero,70,0.9023,0.000021,0.025733
best_model_08_04,2026-04-08,AlphaZero,Random,75,1,AlphaZero,Random,blue,AlphaZero,87,1.1583,0.026269,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,76,0,Random,AlphaZero,red,AlphaZero,52,0.6670,0.000021,0.025611
best_model_08_04,2026-04-08,AlphaZero,Random,77,1,AlphaZero,Random,blue,AlphaZero,35,0.4891,0.027136,0.000023
best_model_08_04,2026-04-08,AlphaZero,Random,78,0,Random,AlphaZero,red,AlphaZero,92,1.1775,0.000021,0.025542
best_model_08_04,2026-04-08,AlphaZero,Random,79,1,AlphaZero,Random,blue,AlphaZero,79,1.0602,0.026455,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,80,0,Random,AlphaZero,red,AlphaZero,108,1.4470,0.000022,0.026747
best_model_08_04,2026-04-08,AlphaZero,Random,81,1,AlphaZero,Random,blue,AlphaZero,97,1.2764,0.026001,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,82,0,Random,AlphaZero,red,AlphaZero,42,0.5599,0.000021,0.026624
best_model_08_04,2026-04-08,AlphaZero,Random,83,1,AlphaZero,Random,blue,AlphaZero,93,1.2061,0.025616,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,84,0,Random,AlphaZero,red,AlphaZero,60,0.7783,0.000021,0.025898
best_model_08_04,2026-04-08,AlphaZero,Random,85,1,AlphaZero,Random,blue,AlphaZero,83,1.1211,0.026641,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,86,0,Random,AlphaZero,red,AlphaZero,92,1.1388,0.000022,0.024713
best_model_08_04,2026-04-08,AlphaZero,Random,87,1,AlphaZero,Random,blue,AlphaZero,77,1.0598,0.027132,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,88,0,Random,AlphaZero,red,AlphaZero,64,0.8403,0.000021,0.026214
best_model_08_04,2026-04-08,AlphaZero,Random,89,1,AlphaZero,Random,blue,AlphaZero,85,1.0970,0.025466,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,90,0,Random,AlphaZero,red,AlphaZero,90,1.1613,0.000022,0.025754
best_model_08_04,2026-04-08,AlphaZero,Random,91,1,AlphaZero,Random,blue,AlphaZero,65,0.8839,0.026744,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,92,0,Random,AlphaZero,red,AlphaZero,94,1.2339,0.000022,0.026208
best_model_08_04,2026-04-08,AlphaZero,Random,93,1,AlphaZero,Random,blue,AlphaZero,57,0.7921,0.027275,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,94,0,Random,AlphaZero,red,AlphaZero,80,1.1772,0.000022,0.029377
best_model_08_04,2026-04-08,AlphaZero,Random,95,1,AlphaZero,Random,blue,AlphaZero,83,1.2541,0.029793,0.000021
best_model_08_04,2026-04-08,AlphaZero,Random,96,0,Random,AlphaZero,red,AlphaZero,92,1.2821,0.000021,0.027818
best_model_08_04,2026-04-08,AlphaZero,Random,97,1,AlphaZero,Random,blue,AlphaZero,67,1.0409,0.030567,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,98,0,Random,AlphaZero,red,AlphaZero,80,1.0739,0.000022,0.026801
best_model_08_04,2026-04-08,AlphaZero,Random,99,1,AlphaZero,Random,blue,AlphaZero,69,0.8969,0.025585,0.000022
best_model_08_04,2026-04-08,AlphaZero,Random,100,0,Random,AlphaZero,red,AlphaZero,66,0.8605,0.000022,0.026029
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,1,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6417,0.029196,0.001346
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,2,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3656,0.001341,0.026665
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,3,1,AlphaZero,AlphaBeta,red,AlphaBeta,40,0.5568,0.026523,0.001304
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,4,0,AlphaBeta,AlphaZero,blue,AlphaBeta,45,0.6038,0.001220,0.026159
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,5,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6382,0.026337,0.001394
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,6,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5537,0.001257,0.026353
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,7,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6160,0.026581,0.001405
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,8,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.2885,0.001368,0.027329
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,9,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6480,0.026807,0.001353
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,10,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.2871,0.001365,0.027197
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,11,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6452,0.029363,0.001345
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,12,0,AlphaBeta,AlphaZero,blue,AlphaBeta,25,0.3356,0.001361,0.026475
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,13,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6456,0.027476,0.001848
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,14,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5238,0.001269,0.026223
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,15,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3123,0.027001,0.001381
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,16,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3691,0.001336,0.026944
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,17,1,AlphaZero,AlphaBeta,red,AlphaBeta,28,0.3978,0.027065,0.001338
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,18,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3636,0.001339,0.026513
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,19,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6190,0.026819,0.001304
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,20,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.2736,0.001360,0.025847
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,21,1,AlphaZero,AlphaBeta,red,AlphaBeta,40,0.5532,0.026283,0.001360
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,22,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.5782,0.001221,0.026243
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,23,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6648,0.028867,0.001336
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,24,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.2888,0.001369,0.027358
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,25,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6370,0.026321,0.001358
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,26,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5532,0.001274,0.027763
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,27,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3137,0.027131,0.001373
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,28,0,AlphaBeta,AlphaZero,blue,AlphaBeta,23,0.3098,0.001368,0.026656
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,29,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6390,0.026412,0.001355
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,30,0,AlphaBeta,AlphaZero,blue,AlphaBeta,33,0.4477,0.001302,0.026582
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,31,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6174,0.026735,0.001316
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,32,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3819,0.001337,0.027924
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,33,1,AlphaZero,AlphaBeta,red,AlphaBeta,48,0.6815,0.026960,0.001417
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,34,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.6439,0.001245,0.029346
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,35,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6074,0.026254,0.001341
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,36,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5651,0.001266,0.026909
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,37,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5938,0.026882,0.001380
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,38,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5582,0.001246,0.028052
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,39,1,AlphaZero,AlphaBeta,red,AlphaBeta,50,0.7263,0.027638,0.001396
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,40,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5431,0.001264,0.027241
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,41,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6036,0.027378,0.001351
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,42,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3753,0.001330,0.027426
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,43,1,AlphaZero,AlphaBeta,red,AlphaBeta,48,0.6853,0.027227,0.001312
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,44,0,AlphaBeta,AlphaZero,blue,AlphaBeta,45,0.6761,0.001211,0.029453
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,45,1,AlphaZero,AlphaBeta,red,AlphaBeta,28,0.4325,0.029544,0.001338
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,46,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5536,0.001250,0.027811
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,47,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5951,0.026979,0.001345
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,48,0,AlphaBeta,AlphaZero,blue,AlphaBeta,35,0.4750,0.001277,0.026577
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,49,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5941,0.026941,0.001337
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,50,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.5805,0.001227,0.026343
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,51,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3232,0.028005,0.001368
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,52,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.6184,0.001234,0.028144
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,53,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6207,0.028187,0.001356
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,54,0,AlphaBeta,AlphaZero,blue,AlphaBeta,23,0.3493,0.001363,0.030258
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,55,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.7298,0.031815,0.001343
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,56,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.3189,0.001376,0.030363
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,57,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6490,0.028082,0.001400
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,58,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5817,0.001276,0.029261
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,59,1,AlphaZero,AlphaBeta,red,AlphaBeta,48,0.7237,0.028780,0.001358
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,60,0,AlphaBeta,AlphaZero,blue,AlphaBeta,35,0.4772,0.001286,0.026698
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,61,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5883,0.026635,0.001365
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,62,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3717,0.001333,0.027147
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,63,1,AlphaZero,AlphaBeta,red,AlphaBeta,36,0.4973,0.026251,0.001364
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,64,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5392,0.001260,0.027042
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,65,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6456,0.029351,0.001377
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,66,0,AlphaBeta,AlphaZero,blue,AlphaBeta,37,0.4978,0.001270,0.026301
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,67,1,AlphaZero,AlphaBeta,blue,AlphaZero,45,0.6198,0.025620,0.001371
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,68,0,AlphaBeta,AlphaZero,blue,AlphaBeta,25,0.3394,0.001347,0.026812
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,69,1,AlphaZero,AlphaBeta,red,AlphaBeta,48,0.6642,0.026340,0.001318
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,70,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.2811,0.001367,0.026593
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,71,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6301,0.025923,0.001456
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,72,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5482,0.001247,0.026089
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,73,1,AlphaZero,AlphaBeta,red,AlphaBeta,40,0.5593,0.026643,0.001307
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,74,0,AlphaBeta,AlphaZero,blue,AlphaBeta,25,0.3355,0.001357,0.026477
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,75,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.6380,0.029010,0.001356
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,76,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.5810,0.001228,0.026367
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,77,1,AlphaZero,AlphaBeta,red,AlphaBeta,28,0.4272,0.029156,0.001346
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,78,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5565,0.001248,0.026503
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,79,1,AlphaZero,AlphaBeta,red,AlphaBeta,38,0.5299,0.026554,0.001320
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,80,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5561,0.001243,0.026487
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,81,1,AlphaZero,AlphaBeta,red,AlphaBeta,28,0.3919,0.026641,0.001337
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,82,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5155,0.001260,0.025794
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,83,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5790,0.026213,0.001345
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,84,0,AlphaBeta,AlphaZero,blue,AlphaBeta,27,0.3711,0.001337,0.027097
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,85,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.7095,0.029426,0.001406
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,86,0,AlphaBeta,AlphaZero,blue,AlphaBeta,37,0.4946,0.001256,0.026138
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,87,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6034,0.026139,0.001275
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,88,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5233,0.001245,0.026218
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,89,1,AlphaZero,AlphaBeta,red,AlphaBeta,42,0.5852,0.026471,0.001381
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,90,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.6107,0.001240,0.027768
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,91,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.6380,0.026313,0.001408
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,92,0,AlphaBeta,AlphaZero,blue,AlphaBeta,39,0.5373,0.001268,0.026931
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,93,1,AlphaZero,AlphaBeta,red,AlphaBeta,44,0.6050,0.026068,0.001417
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,94,0,AlphaBeta,AlphaZero,blue,AlphaBeta,35,0.4808,0.001283,0.026911
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,95,1,AlphaZero,AlphaBeta,red,AlphaBeta,46,0.7072,0.029370,0.001361
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,96,0,AlphaBeta,AlphaZero,blue,AlphaBeta,43,0.6044,0.001230,0.027480
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,97,1,AlphaZero,AlphaBeta,red,AlphaBeta,40,0.5728,0.027338,0.001289
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,98,0,AlphaBeta,AlphaZero,blue,AlphaBeta,23,0.3246,0.001359,0.028015
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,99,1,AlphaZero,AlphaBeta,red,AlphaBeta,50,0.7161,0.027242,0.001384
best_model_08_04,2026-04-08,AlphaZero,AlphaBeta,100,0,AlphaBeta,AlphaZero,blue,AlphaBeta,41,0.5572,0.001254,0.026528
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,1,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.1454,0.031053,0.476201
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,2,0,MonteCarlo,AlphaZero,red,AlphaZero,40,10.6703,0.501486,0.032004
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,3,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.3772,0.035125,0.480565
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,4,0,MonteCarlo,AlphaZero,red,AlphaZero,40,10.7583,0.501787,0.036100
best_model_08_04,2026-04-08,AlphaZero,MonteCarlo,5,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.6737,0.038013,0.484425
